gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.4258109850252005,1,0,1.4891389733973632,1,1,1.2909008325113196,2.5183581925113185,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,-0.4258109850252005,1,0,0.2448909592588685,1,1,-0.15605445654485597,0.08975953498430683,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,2.348459845254621,0,0,0.2448909592588685,1,1,0.6852950832455721,0.63708616544054,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,-0.4258109850252005,0,0,-1.1429241334340678,1,0,-0.449178700481702,-0.9663079498371883,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.4258109850252005,1,1,-1.7171924476518348,1,0,-1.2141361908499095,-1.3020268233054124,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.4258109850252005,1,0,0.7713035806251547,1,0,-0.6150980838421807,0.1066987122325069,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,2.348459845254621,1,0,0.14917957355590739,1,1,0.637593260529434,0.49298735841403835,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2.348459845254621,1,1,0.4363137306647908,1,1,0.9410874659263099,1.0025307365980543,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,-0.4258109850252005,1,0,-0.7122228977707429,1,0,1.226607071459134,-0.1689332100812114,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,0,1,0.7234478877736742,1,1,-1.670414495091226,-0.7882015227327419,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,-0.4258109850252005,1,0,-0.4250887406618594,1,0,-0.042330545866528076,-0.3690147860481876,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,0,1,0.7713035806251547,0,0,-0.7803261364386576,-0.03042513945650058,1,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
1,-0.4258109850252005,0,0,1.2498605091399604,1,1,0.644160902787453,1.582572331316789,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-0.4258109850252005,0,0,-0.9515013620281456,1,0,-0.879532101072944,-0.9427223672712522,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1,-0.4258109850252005,1,0,1.297716201991441,1,1,0.23523875588027296,1.204750580726409,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.4258109850252005,1,0,-1.477913983394432,1,0,0.7412928751297333,-1.0524796181341531,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,1,1,-1.0950684405825875,1,1,0.943161458218316,-0.6530920596894665,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.4258109850252005,1,0,-0.9515013620281456,1,0,-0.7958810786287025,-0.9527189055773443,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,2.348459845254621,0,0,0.05346818785294624,1,1,-1.426720400780523,-0.805797800020459,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,0,0,1.5369946662488438,0,1,-0.9721704234492112,0.17734235254646344,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.4258109850252005,0,0,-1.1429241334340678,1,1,0.349308331940602,-0.8123472561520366,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,1,1,0.7713035806251547,1,0,-1.5912571226129977,-0.6737476224070651,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,-1.3343469048399903,1,1,-1.1799153180318107,-1.191607086337097,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
1,-0.4258109850252005,1,0,0.3406023449618296,1,1,1.7097020960360878,1.4034479377576816,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,1,0,-0.5208001263648205,1,1,-0.4038965354395712,-0.5327835057330126,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.4258109850252005,1,0,-0.8557899763251845,0,0,-0.007072676902425979,-0.6498873504803475,1,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,2.348459845254621,1,0,0.5320251163677518,1,0,-1.693574075685293,-0.8293887686522926,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,0,0,-0.3293773549588983,1,1,0.32442042443653024,-0.10225371426794637,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,2.348459845254621,0,0,-0.23366596925593716,1,1,-0.6019627993261429,-0.4528866042068436,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.4258109850252005,1,0,1.5369946662488438,1,1,0.10976222221391102,1.32158512217886,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,2.348459845254621,0,0,-1.238635519137029,1,1,0.09558994155187024,-0.9133306056676184,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,-0.4258109850252005,0,0,-0.5208001263648205,1,0,1.6289615761082952,0.2114415357446686,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.5208001263648205,1,0,-0.8000290632127144,-0.7088809302576247,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,-0.4258109850252005,0,1,-0.9515013620281456,1,0,0.2497567019243149,-0.6451691567539808,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,0.3406023449618296,1,1,-0.40631619311357825,0.0161858748220127,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
1,-0.4258109850252005,0,0,-0.6643672049192623,1,1,-0.2659760480211734,-0.6127450400499537,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,-0.4258109850252005,1,0,-0.5686558192163012,0,1,-1.5390616499308472,-1.0226192687974212,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,1,0,0.0056124950014656725,1,1,0.6597158449774979,0.38283153867470926,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,-0.4258109850252005,0,1,1.3455718948429216,1,1,-1.0534017882194455,-0.02436042925571401,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,-0.4258109850252005,1,0,-1.6693367548003542,1,0,-0.10455031462670752,-1.2746871528087944,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,2.348459845254621,0,0,-0.23366596925593716,1,1,-0.2234592060350506,-0.26874778329699694,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,1,1,0.8670149663281159,0,1,-0.10558731077271057,0.5664963857855602,0,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
1,-0.4258109850252005,1,0,0.6277365020707131,1,0,-0.42740178141563906,0.16849843234247464,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-0.4258109850252005,0,0,1.3455718948429216,1,1,-0.8899020625329738,0.13165774160235105,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.23366596925593716,1,0,-0.17299206026290492,-0.2355049845765227,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,-0.4258109850252005,1,0,0.0056124950014656725,1,1,-1.5712085304569399,-0.8934290921756949,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,0,1,-1.1429241334340678,1,1,-0.8902477279149748,-1.063736495860302,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,-0.4258109850252005,1,0,0.8191592734766353,1,1,0.9946656001364644,1.447979930599691,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,-1.6214810619488735,1,1,1.1958428524610452,-1.1846105867360122,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,2.348459845254621,1,1,0.2448909592588685,1,1,0.7530454981177673,0.6665587180326391,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,0,0.14917957355590739,1,0,0.46545190029293715,0.40522680067725814,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,-0.4258109850252005,1,0,1.393427587694402,1,1,1.0862669263667288,2.159834716032322,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.4258109850252005,1,1,1.1062934305855188,1,0,-1.2877629172161218,-0.3286031336179028,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.4258109850252005,1,0,-1.238635519137029,1,0,0.09282461849586232,-0.921991399631086,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,0,0,-1.7171924476518348,1,1,-1.3278601015282376,-1.3037988389857489,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,-0.4258109850252005,1,0,-0.5208001263648205,1,0,0.970469023396395,-0.041956706543431053,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,2.348459845254621,0,0,0.2448909592588685,1,1,0.07657834554181499,0.24987650199050537,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.4258109850252005,0,0,1.2020048162884798,1,1,1.0821189417827168,1.967428283969538,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,1,1,1.1541491234369992,1,0,1.0440957497626073,1.8718740888788166,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.4258109850252005,1,0,1.2020048162884798,1,0,-0.11250061841273061,0.8363436733251715,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,-0.4258109850252005,0,1,-1.1907798262855485,1,1,-0.0056900153744222646,-0.9058170437403564,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,1,0,-0.47294443351334,1,1,-1.6337739645991203,-1.0214397203658296,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,1,1,1.4412832805458826,1,1,0.08660264161984413,1.195271104746494,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,-0.4258109850252005,0,0,-0.4250887406618594,1,1,0.6216926529573884,-0.06341479307978391,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,-0.4258109850252005,0,0,1.393427587694402,1,0,-0.9203206161490617,0.1218173992072917,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,0,1,-0.4250887406618594,1,0,1.6953293294524867,0.4034278546674335,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.4258109850252005,0,0,-0.7600785906222234,1,0,1.6545408143763687,-0.05939140185421763,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,0,1,-1.4300582905429513,1,0,-0.7495619174405688,-1.1741346885650268,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,0,0,-1.0950684405825875,1,1,0.7447495289497436,-0.6999831493946591,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,2.348459845254621,1,0,0.1013238807044268,1,1,-1.6275519877231026,-0.8727735294580962,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
1,-0.4258109850252005,0,1,1.728417437654766,1,1,0.5809041378812705,1.9778072329543654,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,0,0,1.2020048162884798,1,1,0.4357246774408514,1.3330628286068134,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,-0.4258109850252005,1,1,-1.1907798262855485,1,1,1.1242901183868386,-0.733516795673608,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.4258109850252005,1,1,0.05346818785294624,1,1,-0.6745525295463523,-0.32566234163777,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,-0.4258109850252005,1,0,1.0105820448825575,1,1,1.3182083976893981,1.9438480874694999,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.4258109850252005,1,0,0.9148706591795964,0,0,1.2487296559071979,1.7724257681440734,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,0.1013238807044268,0,1,0.5943850877793093,0.4295395021393809,0,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,2.348459845254621,1,1,-1.573625369097393,0,1,-0.09106936472866861,-1.2061063757336485,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,2.348459845254621,0,0,0.5320251163677518,1,0,0.41636741604879596,0.7169453645054251,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,1,0,-1.4300582905429513,1,1,0.8038583092719139,-1.0328097054758296,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,-0.4258109850252005,1,1,1.1062934305855188,1,0,1.6559234759043728,2.3866150206540926,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-0.4258109850252005,1,0,0.14917957355590739,1,1,-1.3091941709001835,-0.6567384263021951,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,-0.4258109850252005,1,0,-1.3822025976914707,1,0,-0.6444796413122655,-1.1113708626593743,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,-0.4258109850252005,0,0,1.0105820448825575,1,1,0.9801476540924224,1.6711300268064258,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.4258109850252005,1,1,0.962726352031077,1,0,-0.31056688229930207,0.4853337587734366,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,1,0,-0.09009889070149546,1,1,0.6040637184753374,0.2583326254498614,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.4258109850252005,0,1,1.728417437654766,1,1,-1.2694426519700692,-0.09432542526656312,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,-0.4258109850252005,0,0,-1.1429241334340678,1,0,0.7316142444337054,-0.761211946519473,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,0,0,0.1013238807044268,1,0,0.6095943645873532,0.45166007478114806,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,1,0,-0.7600785906222234,0,1,0.30298917075246873,-0.46775753215033505,1,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1,-0.4258109850252005,0,0,0.48416942351627135,1,1,0.9265695198822679,1.0393768134040757,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.4258109850252005,0,0,-1.6693367548003542,1,0,1.3254673707114193,-1.2654877522555585,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,-0.4258109850252005,0,0,0.3406023449618296,1,0,1.1488323605089095,1.055960510303029,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,1,0,-0.3293773549588983,0,0,-1.2887999133621248,-0.8508360830568501,1,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,1,1,0.8670149663281159,1,1,0.8539797896620587,1.3855338825820014,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.4258109850252005,0,0,0.14917957355590739,1,1,-0.1695354064428949,0.014893219006569959,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,-0.4258109850252005,1,0,-0.6165115120677817,1,1,-0.571889911092056,-0.6804855908450613,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,1,0,0.2448909592588685,1,1,1.3237390438014143,1.059488383466009,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,1,0,-0.4250887406618594,1,1,0.21207917528620607,-0.2553634095412649,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.4258109850252005,1,0,0.6755921949221936,1,1,0.009173596051620863,0.5232839790884822,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.4258109850252005,1,0,-0.7122228977707429,1,1,0.9936286039904614,-0.20685111400087097,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,-0.4258109850252005,0,0,-1.3822025976914707,1,1,0.19030225622014338,-1.0295295913441433,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.4258109850252005,0,0,-1.0950684405825875,1,1,1.2487296559071979,-0.6064595011473624,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,2.348459845254621,0,1,0.38845803781331023,0,1,-1.3745249280983722,-0.6485516061377231,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,-0.4258109850252005,0,0,0.05346818785294624,1,1,0.9642470465203767,0.5992059639821642,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.4258109850252005,1,0,-0.23366596925593716,1,1,-1.1626320489317608,-0.7545224526745558,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
1,-0.4258109850252005,0,0,1.2020048162884798,1,1,-0.9493565082371453,0.00011924024923654724,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.4258109850252005,0,0,1.4412832805458826,1,0,-1.1087082493396052,-0.0056869387884611825,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,1.1541491234369992,1,1,-0.9037286778130137,0.056646001845376874,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,1,0,-1.1429241334340678,1,0,0.8104259515299328,-0.7415581920588427,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,-0.4258109850252005,1,0,0.48416942351627135,0,1,0.5446092727711658,0.7536621757299024,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.4258109850252005,1,0,0.8191592734766353,1,1,-0.9338015660471003,-0.14073715510686233,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,0,0,1.6327060519518048,0,0,-0.7934614209546955,0.38593929869766996,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,-0.4258109850252005,1,0,0.7234478877736742,1,0,-1.386968881850408,-0.5689347800382335,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,2.348459845254621,1,1,1.6805617448032855,1,1,-0.29224661705324917,0.9963098304862351,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,1,1,-0.5686558192163012,1,1,-0.4166861545736083,-0.5746655541533637,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.4258109850252005,1,1,-0.6643672049192623,1,1,-1.2255431484559425,-0.9059786257172867,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.4258109850252005,1,0,-0.3293773549588983,1,1,1.1674982911369631,0.27738314052995167,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,-0.4258109850252005,1,0,-1.238635519137029,1,1,1.2300637252791438,-0.7358920507344844,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,2.348459845254621,0,0,-0.09009889070149546,1,0,-1.3530936744143103,-0.7735514234910553,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,2.348459845254621,0,0,-0.47294443351334,1,0,-0.8065967054707333,-0.6904659709534604,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,-0.4258109850252005,0,0,1.4412832805458826,1,0,0.8252895629559759,1.9656293379597136,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,-0.4258109850252005,1,0,0.48416942351627135,1,1,1.2902095017473176,1.3030893718862304,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,1,0,0.6277365020707131,1,1,-1.4830638580466853,-0.6273466646985613,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,0,0,-1.3822025976914707,0,1,1.4028964162796425,-0.8978833686730754,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
1,-0.4258109850252005,0,1,0.8670149663281159,1,0,-1.5179760616287863,-0.6140107655359082,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,2.348459845254621,0,0,0.2448909592588685,1,0,0.46994555025895046,0.5027469098206327,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,2.348459845254621,0,0,1.4412832805458826,1,1,-1.6552052182831822,-0.6041758092067465,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,2.348459845254621,1,0,-0.807934283473704,0,1,1.492769415599902,-0.17089373806796646,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,-0.4258109850252005,0,0,0.38845803781331023,1,0,-0.5031025000738577,-0.022232933226130937,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.4258109850252005,1,0,-0.09009889070149546,1,0,0.5217953575591001,0.18903550161032437,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,-0.4258109850252005,1,0,-0.807934283473704,1,0,-1.0907336494755535,-0.9517547997816598,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.4258109850252005,1,0,-0.6165115120677817,1,0,-0.6157894146061828,-0.6711730829079745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.4258109850252005,0,0,0.962726352031077,1,0,0.8640040857400874,1.474614026463713,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.4258109850252005,0,0,0.8670149663281159,1,1,1.648318837500351,2.035088043776181,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
1,-0.4258109850252005,0,1,-1.3343469048399903,1,0,1.7097020960360878,-0.8021406612759349,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.4258109850252005,1,0,-0.9993570548796262,1,1,1.0807362802547131,-0.5380887806422264,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,2.348459845254621,1,1,0.8670149663281159,1,1,1.211052129269089,1.6957874364860002,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,2.348459845254621,0,0,1.6805617448032855,1,0,1.6358748837483152,2.672018666883333,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,2.348459845254621,1,0,1.0105820448825575,0,1,-1.5919484533769999,-0.6531082178871596,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,0,0,1.297716201991441,1,1,-1.140855129865698,-0.10363793320364993,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,-0.4258109850252005,1,0,0.5798808092192325,1,0,-1.549085946008876,-0.710232832797942,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.4258109850252005,1,0,-0.37723304781037886,1,1,0.009173596051620863,-0.29353984462401295,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,1,1,-1.4300582905429513,1,1,1.597851691728205,-0.9305337001448049,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,2.348459845254621,1,1,1.5369946662488438,1,0,0.2912365477644347,1.516803080640232,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,2.348459845254621,1,0,-1.6693367548003542,1,1,0.1975612292421641,-1.288545500363522,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,1,0,-0.1858102764044566,1,1,1.1398450605768835,0.4415612012230001,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,1,1,0.5320251163677518,0,1,1.4951890732739088,1.5217690333978922,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,0,1,0.0056124950014656725,1,1,0.6946280485595988,0.3816950787702992,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
